source,job_title,company_name,job_location,job_type,category,salary_min,salary_max,salary_avg,salary_range,salary_currency,experience_required,education_required,skills_required,job_description
BongThom,Quantity Surveyor,Grand Phnom Penh,Remote,Full-time,Construction & Engineering,,,,,,1,high school,civil 3d; surveying,"We are looking for a talented Quantity Surveyor to join our team at Grand Phnom Penh. The candidate will be responsible for contributing to our construction & engineering operations in Remote. Required skills include: civil 3d, surveying. Minimum 1 year(s) of relevant experience required. Education: High School degree or equivalent preferred."
CamHR,Field Coordinator,Save The Children,Siem Reap,Full-time,Ngo & Development,406.1,3622.2,2014.15,3216.1,USD,1,bachelor,ms office; community engagement; khmer,"We are looking for a talented Field Coordinator to join our team at Save the Children. The candidate will be responsible for contributing to our ngo & development operations in Siem Reap. Required skills include: ms office, community engagement, khmer. Minimum 1 year(s) of relevant experience required. Education: Bachelor degree or equivalent preferred."
KhmerOnline,Sales Executive,Totalenergies,Remote,Internship,Retail & Sales,148.0,2315.0,1231.5,2167.0,USD,0,bachelor,khmer; target driven,"We are looking for a talented Sales Executive to join our team at TotalEnergies. The candidate will be responsible for contributing to our retail & sales operations in Remote. This is an internship opportunity suitable for fresh graduates. Required skills include: khmer, target driven. No experience required — training provided. Education: Bachelor degree or equivalent preferred."
BongThom,Sales Representative,Totalenergies,Siem Reap,Internship,Retail & Sales,221.0,2044.0,1132.5,1823.0,USD,0,bachelor,pos system; khmer; target driven,"We are looking for a talented Sales Representative to join our team at TotalEnergies. The candidate will be responsible for contributing to our retail & sales operations in Siem Reap. This is an internship opportunity suitable for fresh graduates. Required skills include: pos system, khmer, target driven. No experience required — training provided. Education: Bachelor degree or equivalent preferred."
CamHR,Logistics Coordinator,Dtc Express,Phnom Penh,Internship,Logistics & Transport,,,,,,0,none,warehouse management; driving license; english,"We are looking for a talented Logistics Coordinator to join our team at DTC Express. The candidate will be responsible for contributing to our logistics & transport operations in Phnom Penh. This is an internship opportunity suitable for fresh graduates. Required skills include: warehouse management, driving license, english. No experience required — training provided. Education: None degree or equivalent preferred."
BongThom,Retail Assistant,Lucky Supermarket,Remote,Full-time,Retail & Sales,188.0,1580.0,884.0,1392.0,USD,1,bachelor,target driven; khmer,"We are looking for a talented Retail Assistant to join our team at Lucky Supermarket. The candidate will be responsible for contributing to our retail & sales operations in Remote. Required skills include: target driven, khmer. Minimum 1 year(s) of relevant experience required. Education: Bachelor degree or equivalent preferred."
CamHR,Finance Manager,Grant Thornton,Battambang,Freelance,Accounting & Audit,370.0,4980.0,2675.0,4610.0,USD,2,master,quickbooks; accounting standards; english; khmer,"We are looking for a talented Finance Manager to join our team at Grant Thornton. The candidate will be responsible for contributing to our accounting & audit operations in Battambang. Required skills include: quickbooks, accounting standards, english. Minimum 2 year(s) of relevant experience required. Education: Master degree or equivalent preferred."
BongThom,Safety Officer,Prince Real Estate,Sihanoukville,Contract,Construction & Engineering,424.0,3590.0,2007.0,3166.0,USD,1,high school,concrete design; autocad; safety management; ms project; project management,"We are looking for a talented Safety Officer to join our team at Prince Real Estate. The candidate will be responsible for contributing to our construction & engineering operations in Sihanoukville. Required skills include: concrete design, autocad, safety management. Minimum 1 year(s) of relevant experience required. Education: High School degree or equivalent preferred."
CamHR,Early Childhood Educator,Norton University,Phnom Penh,Freelance,Education & Training,268.0,4056.0,2162.0,3788.0,USD,2,master,e-learning; ms office; reporting; curriculum design,"We are looking for a talented Early Childhood Educator to join our team at Norton University. The candidate will be responsible for contributing to our education & training operations in Phnom Penh. Required skills include: e-learning, ms office, reporting. Minimum 2 year(s) of relevant experience required. Education: Master degree or equivalent preferred."
BongThom,Mechanical Engineer,Borey Peng Huoth,Phnom Penh,Full-time,Construction & Engineering,490.0,6701.0,3595.5,6211.0,USD,0,bachelor,english; concrete design; civil 3d; project management; negotiation; structural analysis; ms project; autocad,"We are looking for a talented Mechanical Engineer to join our team at Borey Peng Huoth. The candidate will be responsible for contributing to our construction & engineering operations in Phnom Penh. Required skills include: english, concrete design, civil 3d. No experience required — training provided. Education: Bachelor degree or equivalent preferred."
Khmer24,Property Agent,Ips Cambodia,Sihanoukville,Contract,Real Estate,,,,,,4,bachelor,ms office; english; khmer; negotiation,"We are looking for a talented Property Agent to join our team at IPS Cambodia. The candidate will be responsible for contributing to our real estate operations in Sihanoukville. Required skills include: ms office, english, khmer. Minimum 4 year(s) of relevant experience required. Education: Bachelor degree or equivalent preferred."
CamHR,Freight Forwarder,Phnom Penh Autonomous Port,Kandal,Contract,Logistics & Transport,287.0,3099.0,1693.0,2812.0,USD,5,high school,excel; inventory; khmer,"We are looking for a talented Freight Forwarder to join our team at Phnom Penh Autonomous Port. The candidate will be responsible for contributing to our logistics & transport operations in Kandal. Required skills include: excel, inventory, khmer. Minimum 5 year(s) of relevant experience required. Education: High School degree or equivalent preferred."
KhmerOnline,Garment Worker,H&D Garment,Mondulkiri,Part-time,Garment & Textile,124.0,647.0,385.5,523.0,USD,2,high school,machine operation; teamwork; sewing; khmer; production planning; attention to detail; pattern making,"We are looking for a talented Garment Worker to join our team at H&D Garment. The candidate will be responsible for contributing to our garment & textile operations in Mondulkiri. Required skills include: machine operation, teamwork, sewing. Minimum 2 year(s) of relevant experience required. Education: High School degree or equivalent preferred."
BongThom,Talent Acquisition Specialist,Manpowergroup,Battambang,Full-time,Human Resources,359.0,3507.0,1933.0,3148.0,USD,4,bachelor,communication; english; khmer; training,"We are looking for a talented Talent Acquisition Specialist to join our team at ManpowerGroup. The candidate will be responsible for contributing to our human resources operations in Battambang. Required skills include: communication, english, khmer. Minimum 4 year(s) of relevant experience required. Education: Bachelor degree or equivalent preferred."
Khmer24,Account Manager,Shop.Com.Kh,Remote,Full-time,Retail & Sales,408.0,3249.0,1828.5,2841.0,USD,5,PhD,ms office; negotiation,"We are looking for a talented Account Manager to join our team at Shop.com.kh. The candidate will be responsible for contributing to our retail & sales operations in Remote. Required skills include: ms office, negotiation. Minimum 5 year(s) of relevant experience required. Education: Phd degree or equivalent preferred."
BongThom,Recruiter,Manpowergroup,Siem Reap,Full-time,Human Resources,209.0,2187.0,1198.0,1978.0,USD,1,none,recruitment; ms office; hris; payroll; english; labor law; training,"We are looking for a talented Recruiter to join our team at ManpowerGroup. The candidate will be responsible for contributing to our human resources operations in Siem Reap. Required skills include: recruitment, ms office, hris. Minimum 1 year(s) of relevant experience required. Education: None degree or equivalent preferred."
